1	480
2	1126
3	1122
4	1041
5	1127
6	1094
7	996
8	1015
9	1049
10	1025
11	977
12	1028
13	1020
14	985
15	943
16	1018
17	956
18	952
19	1010
20	935
21	940
22	919
23	976
24	962
25	1003
26	964
27	921
28	951
29	894
30	929
31	963
32	919
33	907
34	890
35	940
36	930
37	908
38	933
39	892
40	925
41	893
42	873
43	855
44	877
45	838
46	893
47	811
48	894
49	890
50	803
51	851
52	850
53	880
54	840
55	831
56	885
57	810
58	817
59	834
60	878
61	892
62	878
63	828
64	834
65	878
66	847
67	800
68	882
69	802
70	810
71	831
72	861
73	809
74	820
75	773
76	764
77	779
78	804
79	809
80	746
81	760
82	758
83	749
84	797
85	745
86	762
87	731
88	745
89	716
90	778
91	706
92	767
93	707
94	735
95	731
96	726
97	736
98	712
99	700
100	710
101	652
102	679
103	657
104	742
105	682
106	694
107	617
108	687
109	656
110	654
111	635
112	624
113	663
114	666
115	649
116	644
117	644
118	646
119	635
120	588
121	592
122	653
123	639
124	619
125	627
126	655
127	585
128	615
129	659
130	611
131	642
132	631
133	599
134	607
135	619
136	606
137	658
138	618
139	602
140	588
141	585
142	586
143	592
144	600
145	557
146	554
147	597
148	557
149	603
150	577
151	563
152	645
153	599
154	564
155	551
156	597
157	534
158	572
159	559
160	538
161	559
162	587
163	574
164	553
165	561
166	625
167	586
168	536
169	554
170	537
171	568
172	602
173	582
174	543
175	521
176	558
177	553
178	524
179	560
180	554
181	566
182	550
183	558
184	568
185	521
186	537
187	544
188	579
189	591
190	518
191	502
192	592
193	529
194	549
195	555
196	522
197	564
198	531
199	578
200	570
201	571
202	513
203	545
204	567
205	523
206	544
207	533
208	522
209	539
210	568
211	562
212	529
213	528
214	536
215	514
216	531
217	532
218	575
219	530
220	557
221	579
222	570
223	555
224	543
225	560
226	547
227	580
228	577
229	568
230	553
231	537
232	549
233	535
234	543
235	561
236	572
237	558
238	500
239	567
240	547
241	581
242	498
243	536
244	564
245	554
246	585
247	546
248	568
249	522
250	545
251	550
252	614
253	563
254	553
255	569
256	575
257	594
258	591
259	564
260	599
261	578
262	550
263	589
264	553
265	581
266	558
267	594
268	607
269	625
270	651
271	594
272	650
273	622
274	649
275	665
276	660
277	641
278	630
279	636
280	693
281	675
282	602
283	663
284	647
285	613
286	636
287	665
288	671
289	680
290	670
291	645
292	653
293	713
294	681
295	668
296	710
297	669
298	736
299	740
300	752
301	731
302	799
303	790
304	751
305	723
306	793
307	719
308	744
309	761
310	846
311	797
312	817
313	807
314	822
315	843
316	867
317	855
318	889
319	940
320	869
321	916
322	908
323	973
324	936
325	892
326	937
327	989
328	986
329	982
330	1024
331	1005
332	959
333	1053
334	1063
335	989
336	1010
337	984
338	1088
339	1028
340	1006
341	903
342	672
343	450
344	423
345	354
346	371
347	332
348	337
349	327
350	336
351	286
352	320
353	304
354	317
355	303
356	262
357	287
358	318
359	267
360	267
361	290
362	296
363	296
364	265
365	264
366	280
367	271
368	268
369	268
370	257
371	271
372	257
373	258
374	270
375	263
376	254
377	247
378	243
379	255
380	272
381	219
382	264
383	254
384	220
385	239
386	233
387	253
388	233
389	248
390	247
391	266
392	214
393	225
394	236
395	224
396	196
397	234
398	219
399	206
400	214
401	201
402	213
403	185
404	184
405	185
406	172
407	179
408	150
409	141
410	128
411	132
412	126
413	129
414	158
415	139
416	138
417	117
418	99
419	109
420	101
421	108
422	121
423	122
424	106
425	119
426	101
427	128
428	126
429	98
430	126
431	109
