1	353
2	1108
3	1258
4	1266
5	1285
6	1406
7	1430
8	1442
9	1439
10	1445
11	1429
12	1447
13	1423
14	1420
15	1391
16	1504
17	1425
18	1409
19	1460
20	1467
21	1531
22	1491
23	1498
24	1535
25	1428
26	1470
27	1446
28	1388
29	1455
30	1444
31	1425
32	1427
33	1485
34	1504
35	1499
36	1427
37	1475
38	1446
39	1472
40	1474
41	1444
42	1422
43	1514
44	1455
45	1423
46	1448
47	1413
48	1423
49	1354
50	1446
51	1441
52	1423
53	1436
54	1367
55	1373
56	1345
57	1440
58	1374
59	1409
60	1391
61	1357
62	1398
63	1416
64	1444
65	1425
66	1344
67	1298
68	1402
69	1327
70	1333
71	1361
72	1383
73	1381
74	1285
75	1337
76	1377
77	1416
78	1311
79	1359
80	1375
81	1382
82	1342
83	1361
84	1334
85	1297
86	1353
87	1312
88	1357
89	1276
90	1275
91	1345
92	1332
93	1384
94	1322
95	1301
96	1338
97	1369
98	1320
99	1381
100	1312
101	1355
102	1315
103	1398
104	1387
105	1384
106	1385
107	1480
108	1454
109	1352
110	1405
111	1413
112	1445
113	1457
114	1423
115	1432
116	1499
117	1464
118	1485
119	1453
120	1496
121	1495
122	1501
123	1522
124	1452
125	1485
126	1533
127	1456
128	1492
129	1459
130	1491
131	1464
132	1443
133	1412
134	1480
135	1442
136	1414
137	1459
138	1409
139	1482
140	1446
141	1440
142	1480
143	1500
144	1432
145	1488
146	1453
147	1471
148	1487
149	1494
150	1579
151	1541
152	1497
153	1521
154	1546
155	1668
156	1654
157	1612
158	1608
159	1498
160	1602
161	1625
162	1640
163	1745
164	1696
165	1753
166	1831
167	1863
168	1977
169	2053
170	2130
171	2461
172	2672
173	2854
174	2997
175	3190
176	3341
177	3281
178	3246
179	3316
180	3090
181	3055
182	2967
183	2944
184	2753
185	2700
186	2531
187	2488
188	2424
189	2447
190	2277
191	2230
192	2185
193	2172
194	2101
195	2083
196	1968
197	2003
198	1924
199	1840
200	1853
201	1861
202	1806
203	1870
204	1838
205	1785
206	1775
207	1855
208	1810
209	1792
210	1787
211	1809
212	1849
213	1816
214	1873
215	1995
216	1973
217	1944
218	2015
219	2033
220	2049
221	1955
222	1961
223	1978
224	1982
225	2027
226	2010
227	2015
228	1916
229	1830
230	1905
231	1855
232	1858
233	1845
234	1814
235	1780
236	1691
237	1670
238	1709
239	1765
240	1617
241	1707
242	1649
243	1630
244	1539
245	1598
246	1660
247	1606
248	1555
249	1543
250	1564
251	1515
252	1593
253	1544
254	1765
255	1508
256	1480
257	1468
258	1424
259	1488
260	1432
261	1481
262	1465
263	1545
264	1420
265	1457
266	1404
267	1499
268	1402
269	1425
270	1396
271	1441
272	1427
273	1484
274	1417
275	1368
276	1385
277	1437
278	1377
279	1478
280	1368
281	1445
282	1414
283	1413
284	1424
285	1429
286	1417
287	1397
288	1489
289	1479
290	1460
291	1411
292	1407
293	1449
294	1394
295	1404
296	1402
297	1420
298	1396
299	1430
300	1500
301	1459
302	1433
303	1439
304	1472
305	1516
306	1467
307	1525
308	1438
309	1499
310	1517
311	1452
312	1547
313	1557
314	1496
315	1543
316	1537
317	1529
318	1529
319	1594
320	1532
321	1566
322	1537
323	1632
324	1552
325	1581
326	1567
327	1467
328	1574
329	1535
330	1576
331	1611
332	1646
333	1628
334	1620
335	1532
336	1536
337	1593
338	1415
339	1432
340	1357
341	1227
342	1118
343	1017
344	898
345	954
346	825
347	774
348	779
349	819
350	746
351	745
352	745
353	723
354	674
355	756
356	636
357	696
358	629
359	614
360	657
361	628
362	677
363	586
364	592
365	575
366	594
367	597
368	626
369	586
370	531
371	549
372	579
373	496
374	530
375	519
376	535
377	523
378	466
379	485
380	530
381	504
382	481
383	442
384	493
385	473
386	518
387	498
388	475
389	483
390	499
391	449
392	483
393	474
394	444
395	411
396	443
397	442
398	464
399	429
400	453
401	419
402	419
403	431
404	436
405	439
406	419
407	416
408	427
409	406
410	385
411	392
412	396
413	393
414	396
415	399
416	418
417	386
418	411
419	422
420	396
421	377
422	379
423	393
424	422
425	414
426	365
427	397
428	410
429	412
430	371
431	390
432	377
433	389
434	365
435	398
436	432
437	368
438	402
439	408
440	386
441	405
442	382
443	377
444	359
445	374
446	370
447	340
448	345
449	352
450	402
451	398
452	401
453	376
454	385
455	400
456	372
457	396
458	349
459	378
460	397
461	388
462	343
463	380
464	360
465	396
466	357
467	363
468	368
469	356
470	395
471	367
472	352
473	386
474	371
475	359
476	345
477	373
478	347
479	378
480	369
481	390
482	326
483	357
484	369
485	423
486	356
487	332
488	343
489	330
490	330
491	349
492	328
493	365
494	377
495	354
496	357
497	364
498	358
499	353
500	405
501	314
502	340
503	321
504	374
505	345
506	327
507	352
508	348
509	362
510	369
511	324
512	607332
513	257
514	253
515	245
516	301
517	251
518	263
519	274
520	259
521	269
522	257
523	266
524	270
525	269
526	258
527	289
528	260
529	279
530	254
531	254
532	258
533	270
534	287
535	289
536	241
537	257
538	247
539	274
540	266
541	278
542	245
543	274
544	257
545	253
546	242
547	244
548	246
549	245
550	256
551	265
552	249
553	249
554	261
555	264
556	253
557	268
558	270
559	236
560	245
561	269
562	266
563	254
564	243
565	241
566	241
567	258
568	249
569	276
570	255
571	267
572	256
573	225
574	264
575	254
576	261
577	264
578	288
579	229
580	277
581	250
582	247
583	263
584	247
585	240
586	243
587	268
588	242
589	267
590	258
591	243
592	257
593	251
594	245
