1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	77
33	518
34	638
35	622
36	653
37	610
38	635
39	651
40	599
41	629
42	596
43	669
44	636
45	596
46	637
47	638
48	600
49	624
50	577
51	551
52	545
53	559
54	610
55	607
56	593
57	568
58	609
59	582
60	611
61	554
62	570
63	570
64	598
65	542
66	553
67	545
68	551
69	584
70	555
71	579
72	547
73	573
74	559
75	539
76	562
77	581
78	563
79	549
80	505
81	528
82	488
83	516
84	520
85	532
86	557
87	541
88	552
89	483
90	521
91	531
92	558
93	516
94	474
95	550
96	477
97	525
98	478
99	527
100	498
101	518
102	485
103	506
104	538
105	460
106	520
107	492
108	464
109	517
110	509
111	460
112	515
113	496
114	506
115	494
116	508
117	505
118	487
119	509
120	533
121	468
122	488
123	492
124	493
125	462
126	488
127	472
128	464
129	477
130	501
131	460
132	465
133	498
134	488
135	499
136	465
137	479
138	451
139	501
140	477
141	478
142	494
143	513
144	478
145	456
146	453
147	496
148	454
149	446
150	439
151	436
152	472
153	442
154	445
155	465
156	424
157	471
158	484
159	472
160	465
161	414
162	517
163	499
164	448
165	457
166	480
167	423
168	454
169	482
170	474
171	486
172	458
173	436
174	451
175	447
176	471
177	487
178	415
179	445
180	459
181	450
182	422
183	445
184	444
185	417
186	412
187	443
188	439
189	418
190	432
191	440
192	450
193	463
194	424
195	442
196	417
197	447
198	422
199	445
200	455
201	469
202	414
203	458
204	419
205	406
206	447
207	413
208	409
209	454
210	399
211	460
212	437
213	476
214	463
215	405
216	402
217	407
218	427
219	440
220	444
221	397
222	420
223	410
224	398
225	428
226	446
227	416
228	434
229	426
230	441
231	412
232	437
233	447
234	442
235	457
236	456
237	385
238	398
239	415
240	436
241	409
242	409
243	404
244	428
245	417
246	438
247	453
248	408
249	396
250	394
251	395
252	442
253	425
254	455
255	435
256	426
257	428
258	439
259	417
260	389
261	417
262	413
263	410
264	396
265	414
266	424
267	398
268	462
269	420
270	429
271	420
272	421
273	427
274	410
275	393
276	408
277	394
278	407
279	371
280	390
281	396
