1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	574
33	1673
34	1699
35	1797
36	1792
37	1684
38	1741
39	1699
40	1667
41	1667
42	1734
43	1651
44	1721
45	1625
46	1670
47	1759
48	1670
49	1687
50	1590
51	1646
52	1647
53	1666
54	1623
55	1662
56	1701
57	1801
58	1687
59	1695
60	1591
61	1627
62	1600
63	1670
64	1611
65	1628
66	1610
67	1652
68	1670
69	1637
70	1649
71	1671
72	1570
73	1590
74	1645
75	1694
76	1567
77	1629
78	1604
79	1569
80	1599
81	1612
82	1655
83	1626
84	1612
85	1594
86	1601
87	1584
88	1548
89	1628
90	1594
91	1586
92	1629
93	1563
94	1572
95	1584
96	1585
97	1594
98	1627
99	1598
100	1577
101	1567
102	1545
103	1563
104	1581
105	1561
106	1555
107	1612
108	1649
109	1665
110	1610
111	1614
112	1606
113	1600
114	1510
115	1656
116	1603
117	1546
118	1603
119	1607
120	1565
121	1635
122	1601
123	1544
124	1532
125	1554
126	1580
127	1657
128	1590
129	1563
130	1594
131	1622
132	1666
133	1603
134	1539
135	1625
136	1599
137	1609
138	1543
139	1621
140	1592
141	1667
142	1580
143	1585
144	1634
145	1601
146	1600
147	1576
148	1589
149	1597
150	1546
151	1604
152	1502
153	1577
154	1571
155	1538
156	1606
157	1540
158	1543
159	1566
160	1525
161	1625
162	1554
163	1548
164	1547
165	1535
166	1583
167	1560
168	1562
169	1560
170	1550
171	1477
172	1460
173	1556
174	1560
175	1592
176	1529
177	1581
178	1541
179	1508
180	1567
181	1587
182	1495
183	1588
184	1560
185	1593
186	1501
187	1489
188	1509
189	1514
190	1587
191	1513
192	1479
193	1484
194	1635
195	1544
196	1533
197	1544
198	1558
199	1560
200	1513
201	1534
202	1495
203	1525
204	1535
205	1436
206	1532
207	1481
208	1523
209	1418
210	1493
211	1524
212	1519
213	1510
214	1496
215	1444
216	1459
217	1446
218	1482
219	1432
220	1486
221	1467
222	1506
223	1461
224	1466
225	1472
226	1443
227	1432
228	1443
229	1517
230	1462
231	1444
