1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	2335
33	5320
34	5379
35	5693
36	5769
37	5390
38	5329
39	5424
40	5357
41	5237
42	5268
43	5244
44	5236
45	5259
46	5288
47	5167
48	5233
49	5108
50	5160
51	5081
52	5133
53	5119
54	5093
55	5134
56	5066
57	5115
58	4892
59	4924
60	5043
61	4970
62	4968
63	4931
64	4859
65	4828
66	4871
67	4919
68	4741
69	4931
70	4789
71	4824
72	4769
73	4810
74	4893
75	4809
76	4830
77	4795
78	4748
79	4732
80	4810
81	4841
82	4747
83	4650
84	4673
85	4665
86	4715
87	4752
88	4600
89	4659
90	4613
91	4578
92	4638
93	4707
94	4657
95	4619
96	4650
97	4586
98	4539
99	4620
100	4490
101	4457
102	4532
103	4561
104	4553
105	4634
106	4700
107	4429
108	4408
109	4422
110	4522
111	4493
112	4431
113	4554
114	4547
115	4658
116	4524
117	4533
118	4533
119	4531
120	4370
121	4501
122	4449
123	4374
124	4527
125	4446
126	4380
127	4442
128	4512
129	4495
130	4442
131	4529
132	4443
133	4530
134	4432
135	4421
136	4469
137	4506
138	4558
139	4370
140	4445
141	4543
142	4371
143	4539
144	4367
145	4450
146	4508
147	4361
148	4629
149	4549
150	4449
151	4446
152	4602
153	4485
154	4455
155	4365
156	4561
157	4528
158	4429
159	4391
160	4556
161	4573
162	4454
163	4510
164	4451
165	4515
166	4565
167	4519
168	4583
169	4564
170	4585
171	4553
172	4613
173	4566
174	4497
175	4584
176	4536
177	4658
178	4532
179	4559
180	4679
181	4587
182	4603
183	4656
184	4656
185	4694
186	4643
187	4689
188	4745
189	4754
190	4735
191	4780
192	4690
193	4705
194	4687
195	4780
196	4761
197	4837
198	4972
199	4849
200	4807
201	4978
202	4779
203	4905
204	4867
205	4878
206	4913
207	4941
208	4903
209	4946
210	4856
211	4976
212	4992
213	4931
214	5090
215	4991
216	4944
217	4887
218	5045
219	5048
220	4873
221	5028
222	5041
223	5007
224	5022
225	5120
226	4996
227	5172
228	4988
229	5010
230	4945
231	4956
